InventoryDate,ItemCode,Branch,InventoryQuantity
1/7/2018,45004X15,Seattle F&S,488
1/7/2018,45004X16,Seattle F&S,478
1/7/2018,45004X17,Seattle F&S,133
1/7/2018,45004X18,Seattle F&S,667
1/7/2018,45004X19,Seattle F&S,161
1/7/2018,45004X20,Seattle F&S,202
1/7/2018,45004X21,Seattle F&S,4
1/7/2018,45004X22,Seattle F&S,304
1/7/2018,45004X24,Seattle F&S,26
1/7/2018,45010,Seattle F&S,120
1/7/2018,45017,Seattle F&S,12931
1/7/2018,450X3,Seattle F&S,12664
1/7/2018,453,Seattle F&S,62
1/7/2018,4537,Seattle F&S,2038
1/7/2018,4538,Seattle F&S,1368
1/7/2018,4539,Seattle F&S,801
1/7/2018,4541,Seattle F&S,4
1/7/2018,4542,Seattle F&S,632
1/7/2018,457,Seattle F&S,27
1/7/2018,458,Seattle F&S,19
1/7/2018,459,Seattle F&S,99
1/7/2018,46001X03,Seattle F&S,89
1/7/2018,46001X04,Seattle F&S,18
1/7/2018,46001X05,Seattle F&S,15
1/7/2018,46001X06,Seattle F&S,621
1/7/2018,46001X08,Seattle F&S,435
1/7/2018,46001X10,Seattle F&S,128
1/7/2018,46001X12,Seattle F&S,324
1/7/2018,46001X14,Seattle F&S,38
1/7/2018,46001X15,Seattle F&S,3
1/7/2018,46001X16,Seattle F&S,175
1/7/2018,46001X18,Seattle F&S,6
1/7/2018,46001X20,Seattle F&S,14
1/7/2018,461,Seattle F&S,47
1/7/2018,462,Seattle F&S,36
1/7/2018,463,Seattle F&S,41
1/7/2018,4658,Seattle F&S,1349
1/7/2018,466,Seattle F&S,1121
1/7/2018,4664,Seattle F&S,580
1/7/2018,4665,Seattle F&S,856
1/7/2018,469,Seattle F&S,518
1/7/2018,47003,Seattle F&S,25
1/7/2018,47006,Seattle F&S,200
1/7/2018,47009,Seattle F&S,591
1/7/2018,47011,Seattle F&S,55
1/7/2018,47013,Seattle F&S,487
1/7/2018,47016,Seattle F&S,157
1/7/2018,47100,Seattle F&S,532
1/7/2018,47150A,Seattle F&S,71
1/7/2018,47150B,Seattle F&S,89
1/7/2018,472,Seattle F&S,37
1/7/2018,474,Seattle F&S,3119
1/7/2018,47406,Seattle F&S,69
1/7/2018,47409,Seattle F&S,60
1/7/2018,47413,Seattle F&S,34
1/7/2018,47416,Seattle F&S,39
1/7/2018,475,Seattle F&S,1688
1/7/2018,476,Seattle F&S,2372
1/7/2018,47600,Seattle F&S,528
1/7/2018,4766,Seattle F&S,883
1/7/2018,47710,Seattle F&S,62
1/7/2018,47712,Seattle F&S,14
1/7/2018,47800,Seattle F&S,4750
1/7/2018,47900,Seattle F&S,237
1/7/2018,47950,Seattle F&S,171
1/7/2018,4797,Seattle F&S,920
1/7/2018,4798,Seattle F&S,920
1/7/2018,4799,Seattle F&S,1920
1/7/2018,4841,Seattle F&S,309
1/7/2018,4842,Seattle F&S,4309
1/7/2018,4851,Seattle F&S,190
1/7/2018,5003,Seattle F&S,189
1/7/2018,5030,Seattle F&S,21
1/7/2018,506,Seattle F&S,11
1/7/2018,5102,Seattle F&S,6
1/7/2018,5103,Seattle F&S,356
1/7/2018,511,Seattle F&S,52
1/7/2018,5127,Seattle F&S,38
1/7/2018,513,Seattle F&S,8696
1/7/2018,5160,Seattle F&S,7005
1/7/2018,518,Seattle F&S,507
1/7/2018,519,Seattle F&S,354
1/7/2018,525,Seattle F&S,45
1/7/2018,528,Seattle F&S,25
1/7/2018,529,Seattle F&S,20
1/7/2018,530,Seattle F&S,327
1/7/2018,531,Seattle F&S,74
1/7/2018,532,Seattle F&S,69
1/7/2018,533,Seattle F&S,53
1/7/2018,534,Seattle F&S,66
1/7/2018,538,Seattle F&S,10
1/7/2018,539,Seattle F&S,12
1/7/2018,540,Seattle F&S,124
1/7/2018,544,Seattle F&S,25
1/7/2018,545,Seattle F&S,57
1/7/2018,546,Seattle F&S,62
1/7/2018,5467,Seattle F&S,529
1/7/2018,548480,Seattle F&S,3
1/7/2018,55,Seattle F&S,17
1/7/2018,5522,Seattle F&S,303
1/7/2018,56,Seattle F&S,30
1/7/2018,569,Seattle F&S,4
1/7/2018,57,Seattle F&S,42
1/7/2018,570,Seattle F&S,31
1/7/2018,571,Seattle F&S,66
1/7/2018,572,Seattle F&S,2
1/7/2018,573,Seattle F&S,1
1/7/2018,574,Seattle F&S,1
1/7/2018,5764,Seattle F&S,793
1/7/2018,577,Seattle F&S,138
1/7/2018,578,Seattle F&S,27
1/7/2018,579,Seattle F&S,66
1/7/2018,58,Seattle F&S,44
1/7/2018,580,Seattle F&S,59
1/7/2018,581,Seattle F&S,26
1/7/2018,582,Seattle F&S,49
1/7/2018,583,Seattle F&S,44
1/7/2018,584,Seattle F&S,7
1/7/2018,585,Seattle F&S,77
1/7/2018,587,Seattle F&S,10
1/7/2018,588,Seattle F&S,8
1/7/2018,589,Seattle F&S,9
1/7/2018,59,Seattle F&S,8
1/7/2018,590,Seattle F&S,4
1/7/2018,5906,Seattle F&S,99
1/7/2018,5907,Seattle F&S,328
1/7/2018,592,Seattle F&S,21
1/7/2018,593,Seattle F&S,197
1/7/2018,594,Seattle F&S,164
1/7/2018,595,Seattle F&S,78
1/7/2018,596,Seattle F&S,26
1/7/2018,597,Seattle F&S,121
1/7/2018,598,Seattle F&S,10
1/7/2018,599,Seattle F&S,42
1/7/2018,600,Seattle F&S,2
1/7/2018,601,Seattle F&S,65
1/7/2018,602,Seattle F&S,2
1/7/2018,6024,Seattle F&S,17
1/7/2018,603,Seattle F&S,37
1/7/2018,605,Seattle F&S,25
1/7/2018,610,Seattle F&S,16
1/7/2018,611,Seattle F&S,4
1/7/2018,616,Seattle F&S,12
1/7/2018,6161,Seattle F&S,15432
1/7/2018,62,Seattle F&S,1083
1/7/2018,622,Seattle F&S,146
1/7/2018,623,Seattle F&S,47
1/7/2018,6241,Seattle F&S,584
1/7/2018,6243,Seattle F&S,1698
1/7/2018,6244,Seattle F&S,1921
1/7/2018,6271,Seattle F&S,289
1/7/2018,628,Seattle F&S,61
1/7/2018,629,Seattle F&S,28
1/7/2018,6290,Seattle F&S,17
1/7/2018,6291,Seattle F&S,15
1/7/2018,6294,Seattle F&S,20
1/7/2018,6298,Seattle F&S,18
1/7/2018,63,Seattle F&S,543
1/7/2018,6301,Seattle F&S,12
1/7/2018,6304,Seattle F&S,100
1/7/2018,6308,Seattle F&S,630
1/7/2018,6311,Seattle F&S,50
1/7/2018,6312,Seattle F&S,45
1/7/2018,6314,Seattle F&S,5
1/7/2018,6315,Seattle F&S,20
1/7/2018,6316,Seattle F&S,80
1/7/2018,6317,Seattle F&S,23
1/7/2018,6320,Seattle F&S,20
1/7/2018,6332,Seattle F&S,29
1/7/2018,6333,Seattle F&S,22
1/7/2018,6334,Seattle F&S,6
1/7/2018,6335,Seattle F&S,20
1/7/2018,6336,Seattle F&S,40
1/7/2018,6338,Seattle F&S,100
1/7/2018,6340,Seattle F&S,250
1/7/2018,6357,Seattle F&S,3139
1/7/2018,6406,Seattle F&S,2955
1/7/2018,644,Seattle F&S,158
1/7/2018,646,Seattle F&S,163
1/7/2018,65,Seattle F&S,180
1/7/2018,650,Seattle F&S,74
1/7/2018,6501,Seattle F&S,6
1/7/2018,6502,Seattle F&S,4
1/7/2018,6504,Seattle F&S,4
1/7/2018,6507,Seattle F&S,1
1/7/2018,652,Seattle F&S,359
1/7/2018,6521,Seattle F&S,1237
1/7/2018,6531,Seattle F&S,58
1/7/2018,654,Seattle F&S,443
1/7/2018,6541,Seattle F&S,105
1/7/2018,656,Seattle F&S,132
1/7/2018,66,Seattle F&S,949
1/7/2018,6602,Seattle F&S,136
1/7/2018,662,Seattle F&S,5
1/7/2018,6631,Seattle F&S,11
1/7/2018,6691,Seattle F&S,166
1/7/2018,6692,Seattle F&S,1705
1/7/2018,6693,Seattle F&S,337
1/7/2018,6694,Seattle F&S,1322
1/7/2018,6695,Seattle F&S,1062
1/7/2018,6696,Seattle F&S,1468
1/7/2018,6697,Seattle F&S,508
1/7/2018,6698,Seattle F&S,168
1/7/2018,6699,Seattle F&S,879
1/7/2018,67,Seattle F&S,285
1/7/2018,6701,Seattle F&S,1293
1/7/2018,6702,Seattle F&S,403
1/7/2018,6717,Seattle F&S,35
1/7/2018,673,Seattle F&S,474
1/7/2018,674,Seattle F&S,10
1/7/2018,676,Seattle F&S,2
1/7/2018,677,Seattle F&S,12
1/7/2018,678,Seattle F&S,59
1/7/2018,679,Seattle F&S,75
1/7/2018,68,Seattle F&S,166
1/7/2018,680,Seattle F&S,86
1/7/2018,681,Seattle F&S,22
1/7/2018,6811,Seattle F&S,201
1/7/2018,682,Seattle F&S,137
1/7/2018,6821,Seattle F&S,15
1/7/2018,6822,Seattle F&S,47
1/7/2018,6824,Seattle F&S,134
1/7/2018,6825,Seattle F&S,77
1/7/2018,6826,Seattle F&S,74
1/7/2018,6827,Seattle F&S,120
1/7/2018,6828,Seattle F&S,260
1/7/2018,6829,Seattle F&S,102
1/7/2018,683,Seattle F&S,85
1/7/2018,6830,Seattle F&S,114
1/7/2018,685,Seattle F&S,43
1/7/2018,687,Seattle F&S,23
1/7/2018,688,Seattle F&S,29
1/7/2018,69,Seattle F&S,120
1/7/2018,693,Seattle F&S,11
1/7/2018,695,Seattle F&S,4
1/7/2018,696,Seattle F&S,126
1/7/2018,697,Seattle F&S,100
1/7/2018,698,Seattle F&S,21
1/7/2018,6981,Seattle F&S,50
1/7/2018,699,Seattle F&S,14
1/7/2018,700,Seattle F&S,13
1/7/2018,7001,Seattle F&S,23
1/7/2018,7002,Seattle F&S,26
1/7/2018,701,Seattle F&S,17
1/7/2018,7017,Seattle F&S,26
1/7/2018,702,Seattle F&S,2
1/7/2018,703,Seattle F&S,4
1/7/2018,704,Seattle F&S,2
1/7/2018,706,Seattle F&S,149
1/7/2018,7071,Seattle F&S,1620
1/7/2018,71,Seattle F&S,523
1/7/2018,7111,Seattle F&S,22
1/7/2018,7142,Seattle F&S,175
1/7/2018,7144,Seattle F&S,33
1/7/2018,7147,Seattle F&S,37
1/7/2018,7149,Seattle F&S,23
1/7/2018,7150,Seattle F&S,428
1/7/2018,7151,Seattle F&S,331
1/7/2018,7182,Seattle F&S,1082
1/7/2018,7184,Seattle F&S,208
1/7/2018,7186,Seattle F&S,33154
1/7/2018,7188,Seattle F&S,19
1/7/2018,7238001,Seattle F&S,157
1/7/2018,725,Seattle F&S,271
1/7/2018,726,Seattle F&S,72
1/7/2018,728,Seattle F&S,156
1/7/2018,730,Seattle F&S,11
1/7/2018,731,Seattle F&S,85
1/7/2018,732,Seattle F&S,84
1/7/2018,734,Seattle F&S,14
1/7/2018,737,Seattle F&S,57
1/7/2018,7371,Seattle F&S,23
1/7/2018,7372,Seattle F&S,9
1/7/2018,738,Seattle F&S,244
1/7/2018,739,Seattle F&S,416
1/7/2018,7391,Seattle F&S,11
1/7/2018,7392,Seattle F&S,9
1/7/2018,740,Seattle F&S,1797
1/7/2018,7431,Seattle F&S,161
1/7/2018,7436,Seattle F&S,625
1/7/2018,7437,Seattle F&S,11
1/7/2018,7438,Seattle F&S,9
1/7/2018,744,Seattle F&S,14
1/7/2018,745,Seattle F&S,295
1/7/2018,746,Seattle F&S,257
1/7/2018,7481,Seattle F&S,40
1/7/2018,7492,Seattle F&S,9977
1/7/2018,7511,Seattle F&S,1100
1/7/2018,7531,Seattle F&S,67
1/7/2018,7541,Seattle F&S,8025
1/7/2018,7551,Seattle F&S,9749
1/7/2018,7562,Seattle F&S,15
1/7/2018,7601,Seattle F&S,41
1/7/2018,7671,Seattle F&S,6
1/7/2018,7762,Seattle F&S,12
1/7/2018,7851,Seattle F&S,12482
1/7/2018,7853,Seattle F&S,763
1/7/2018,7855,Seattle F&S,1526
1/7/2018,7857,Seattle F&S,3257
1/7/2018,7863,Seattle F&S,3303
1/7/2018,7865,Seattle F&S,9294
1/7/2018,7866,Seattle F&S,13800
1/7/2018,7867,Seattle F&S,1321
1/7/2018,7868,Seattle F&S,1243
1/7/2018,7931,Seattle F&S,2
1/7/2018,7951,Seattle F&S,145
1/7/2018,7961,Seattle F&S,2
1/7/2018,7962,Seattle F&S,3
1/7/2018,7964,Seattle F&S,5
1/7/2018,8071,Seattle F&S,1777
1/7/2018,8072,Seattle F&S,277
1/7/2018,8073,Seattle F&S,608
1/7/2018,8074,Seattle F&S,794
1/7/2018,8083,Seattle F&S,599
1/7/2018,8101,Seattle F&S,4102
1/7/2018,8102,Seattle F&S,269
1/7/2018,8103,Seattle F&S,1913
1/7/2018,8141,Seattle F&S,160
1/7/2018,8142,Seattle F&S,195
1/7/2018,8144,Seattle F&S,888
1/7/2018,8145,Seattle F&S,384
1/7/2018,8161,Seattle F&S,3615
1/7/2018,8162,Seattle F&S,234
1/7/2018,8166,Seattle F&S,909
1/7/2018,8232,Seattle F&S,12
1/7/2018,833,Seattle F&S,19
1/7/2018,8361,Seattle F&S,5413
1/7/2018,8384,Seattle F&S,675
1/7/2018,8385,Seattle F&S,298
1/7/2018,839,Seattle F&S,86
1/7/2018,847,Seattle F&S,30
1/7/2018,8471,Seattle F&S,4514
1/7/2018,8492,Seattle F&S,4
1/7/2018,8497,Seattle F&S,2
1/7/2018,85,Seattle F&S,2499
1/7/2018,8511,Seattle F&S,5
1/7/2018,8521,Seattle F&S,783
1/7/2018,8522,Seattle F&S,879
1/7/2018,8661,Seattle F&S,71
1/7/2018,8662,Seattle F&S,26
1/7/2018,8681,Seattle F&S,3865
1/7/2018,87,Seattle F&S,19
1/7/2018,8701,Seattle F&S,7048
1/7/2018,8711,Seattle F&S,3
1/7/2018,873,Seattle F&S,16
1/7/2018,8788,Seattle F&S,174
1/7/2018,8789,Seattle F&S,174
1/7/2018,8790,Seattle F&S,348
1/7/2018,8791,Seattle F&S,348
1/7/2018,88,Seattle F&S,76
1/7/2018,882,Seattle F&S,42
1/7/2018,8821,Seattle F&S,4
1/7/2018,8823,Seattle F&S,113
1/7/2018,8824,Seattle F&S,108
1/7/2018,883,Seattle F&S,24
1/7/2018,884,Seattle F&S,42
1/7/2018,885,Seattle F&S,24
1/7/2018,8854,Seattle F&S,329
1/7/2018,8892,Seattle F&S,3
1/7/2018,89,Seattle F&S,22
1/7/2018,8931,Seattle F&S,411
1/7/2018,8932,Seattle F&S,480
1/7/2018,896,Seattle F&S,12
1/7/2018,897,Seattle F&S,114
1/7/2018,898,Seattle F&S,158
1/7/2018,899,Seattle F&S,13
1/7/2018,90,Seattle F&S,12
1/7/2018,901,Seattle F&S,102
1/7/2018,902,Seattle F&S,91
1/7/2018,903,Seattle F&S,105
1/7/2018,904,Seattle F&S,24
1/7/2018,905,Seattle F&S,16
1/7/2018,906,Seattle F&S,37
1/7/2018,907,Seattle F&S,86
1/7/2018,908,Seattle F&S,57
1/7/2018,909,Seattle F&S,8
1/7/2018,91,Seattle F&S,9
1/7/2018,910,Seattle F&S,24
1/7/2018,911,Seattle F&S,8
1/7/2018,912,Seattle F&S,78
1/7/2018,913,Seattle F&S,34
1/7/2018,9141,Seattle F&S,106
1/7/2018,915,Seattle F&S,2
1/7/2018,916,Seattle F&S,71
1/7/2018,917,Seattle F&S,130
1/7/2018,918,Seattle F&S,84
1/7/2018,919,Seattle F&S,72
1/7/2018,92,Seattle F&S,31
1/7/2018,920,Seattle F&S,114
1/7/2018,924,Seattle F&S,10
1/7/2018,9241,Seattle F&S,29
1/7/2018,925,Seattle F&S,56
1/7/2018,9257,Seattle F&S,4
1/7/2018,926,Seattle F&S,38
1/7/2018,928,Seattle F&S,4
1/7/2018,93,Seattle F&S,26
1/7/2018,9303,Seattle F&S,59
1/7/2018,9310,Seattle F&S,101
1/7/2018,9311,Seattle F&S,503
1/7/2018,9313,Seattle F&S,74
1/7/2018,9314,Seattle F&S,74
1/7/2018,9317,Seattle F&S,1
1/7/2018,9319,Seattle F&S,73
1/7/2018,9320,Seattle F&S,57
1/7/2018,9321,Seattle F&S,47
1/7/2018,9324,Seattle F&S,20
1/7/2018,9325,Seattle F&S,316
1/7/2018,9326,Seattle F&S,7
1/7/2018,9328,Seattle F&S,350
1/7/2018,9329,Seattle F&S,2
1/7/2018,9330,Seattle F&S,59
1/7/2018,9341,Seattle F&S,1
1/7/2018,9343,Seattle F&S,3
1/7/2018,9348,Seattle F&S,108
1/7/2018,9349,Seattle F&S,13
1/7/2018,9355,Seattle F&S,22
1/7/2018,9357,Seattle F&S,65
1/7/2018,9359,Seattle F&S,4
1/7/2018,9363,Seattle F&S,3
1/7/2018,94,Seattle F&S,111
1/7/2018,9404,Seattle F&S,6217
1/7/2018,942,Seattle F&S,412
1/7/2018,943,Seattle F&S,549
1/7/2018,944,Seattle F&S,388
1/7/2018,945,Seattle F&S,195
1/7/2018,946,Seattle F&S,148
1/7/2018,9469,Seattle F&S,914
1/7/2018,9583,Seattle F&S,196
1/7/2018,96,Seattle F&S,26
1/7/2018,9659,Seattle F&S,1457
1/7/2018,9660,Seattle F&S,14
1/7/2018,9671,Seattle F&S,6800
1/7/2018,9682,Seattle F&S,113
1/7/2018,9683,Seattle F&S,20
1/7/2018,9684,Seattle F&S,92
1/7/2018,9685,Seattle F&S,24
1/7/2018,9686,Seattle F&S,57
1/7/2018,9687,Seattle F&S,8
1/7/2018,9701,Seattle F&S,1151
1/7/2018,9720,Seattle F&S,12
1/7/2018,9721,Seattle F&S,2870
1/7/2018,9722,Seattle F&S,1
1/7/2018,9723,Seattle F&S,1
1/7/2018,9724,Seattle F&S,2
1/7/2018,9725,Seattle F&S,5
1/7/2018,9726,Seattle F&S,5
1/7/2018,9727,Seattle F&S,8
1/7/2018,9730,Seattle F&S,24
1/7/2018,9745,Seattle F&S,158
1/7/2018,9746,Seattle F&S,119
1/7/2018,9747,Seattle F&S,2
1/7/2018,9748,Seattle F&S,951
1/7/2018,9754,Seattle F&S,122
1/7/2018,9755,Seattle F&S,234
1/7/2018,9761,Seattle F&S,217
1/7/2018,9764,Seattle F&S,189
1/7/2018,9766,Seattle F&S,13
1/7/2018,987,Seattle F&S,210
1/7/2018,989,Seattle F&S,182
1/7/2018,991,Seattle F&S,4
1/7/2018,995,Seattle F&S,5
1/7/2018,AB2,Seattle F&S,72
1/7/2018,AFDHND,Seattle F&S,7
1/7/2018,ALJN15,Seattle F&S,6
1/7/2018,ALJN16,Seattle F&S,20
1/7/2018,ALJN20,Seattle F&S,70
1/7/2018,ALJN24,Seattle F&S,515
1/7/2018,ALJN26,Seattle F&S,68
1/7/2018,ALJN28,Seattle F&S,5
1/7/2018,ALT10,Seattle F&S,19
1/7/2018,ALT11,Seattle F&S,1
1/7/2018,ALT12,Seattle F&S,3
1/7/2018,ALT13,Seattle F&S,19
1/7/2018,ALT14,Seattle F&S,22
1/7/2018,ALT16,Seattle F&S,138
1/7/2018,ALT18,Seattle F&S,1
1/7/2018,ALT20,Seattle F&S,403
1/7/2018,ALT4,Seattle F&S,30
1/7/2018,ALT5,Seattle F&S,108
1/7/2018,ALT6,Seattle F&S,19
1/7/2018,ALT7,Seattle F&S,34
1/7/2018,ALT8,Seattle F&S,33
1/7/2018,ALT9,Seattle F&S,10
1/7/2018,B102,Seattle F&S,184
1/7/2018,B103,Seattle F&S,43
1/7/2018,B1034,Seattle F&S,60
1/7/2018,B104,Seattle F&S,567
1/7/2018,B42,Seattle F&S,689
1/7/2018,B63,Seattle F&S,9
1/7/2018,B72,Seattle F&S,56
1/7/2018,B73,Seattle F&S,508
1/7/2018,B734,Seattle F&S,46
1/7/2018,B74,Seattle F&S,458
1/7/2018,BETAMAX10X302,Seattle F&S,86
1/7/2018,BM020,Seattle F&S,73
1/7/2018,BW4,Seattle F&S,91
1/7/2018,BW6,Seattle F&S,229
1/7/2018,CA002,Seattle F&S,316
1/7/2018,CA004,Seattle F&S,120
1/7/2018,CA006,Seattle F&S,537
1/7/2018,CA008,Seattle F&S,280
1/7/2018,CA009,Seattle F&S,868
1/7/2018,CA010,Seattle F&S,76
1/7/2018,CA010M,Seattle F&S,95
1/7/2018,CBB27,Seattle F&S,42
1/7/2018,CCB80,Seattle F&S,13
1/7/2018,CEA17,Seattle F&S,39
1/7/2018,CFB80,Seattle F&S,77
1/7/2018,CH100,Seattle F&S,42
1/7/2018,CH27,Seattle F&S,79
1/7/2018,CH40,Seattle F&S,112
1/7/2018,CH80,Seattle F&S,146
1/7/2018,CRA19,Seattle F&S,318
1/7/2018,CS002,Seattle F&S,285
1/7/2018,CS004,Seattle F&S,97
1/7/2018,CS006,Seattle F&S,1296
1/7/2018,CS008,Seattle F&S,389
1/7/2018,CS009,Seattle F&S,867
1/7/2018,CS010,Seattle F&S,110
1/7/2018,CS010M,Seattle F&S,366
1/7/2018,CS012,Seattle F&S,54
1/7/2018,CSSL80,Seattle F&S,17
1/7/2018,CSSR80,Seattle F&S,17
1/7/2018,CST40,Seattle F&S,189
1/7/2018,CTB70,Seattle F&S,6
1/7/2018,CV33,Seattle F&S,44
1/7/2018,CV411,Seattle F&S,21
1/7/2018,CV66,Seattle F&S,13
1/7/2018,CV910,Seattle F&S,81
1/7/2018,DHSHIM,Seattle F&S,6000
1/7/2018,DWB,Seattle F&S,24
1/7/2018,ET204,Seattle F&S,174
1/7/2018,ET206,Seattle F&S,275
1/7/2018,ET208,Seattle F&S,776
1/7/2018,ET210,Seattle F&S,971
1/7/2018,ET213,Seattle F&S,305
1/7/2018,ET216,Seattle F&S,176
1/7/2018,EZBU75,Seattle F&S,2
1/7/2018,EZD302,Seattle F&S,1
1/7/2018,EZGE75,Seattle F&S,1
1/7/2018,EZGP30,Seattle F&S,1
1/7/2018,EZLP30A,Seattle F&S,1
1/7/2018,EZSP30,Seattle F&S,2
1/7/2018,EZTB30,Seattle F&S,1
1/7/2018,EZTBE75,Seattle F&S,1
1/7/2018,FL006A,Seattle F&S,1816
1/7/2018,FL006S,Seattle F&S,2501
1/7/2018,FR480002,Seattle F&S,70
1/7/2018,FR480003,Seattle F&S,20
1/7/2018,FR480004,Seattle F&S,50
1/7/2018,FR480006,Seattle F&S,30
1/7/2018,FR480011,Seattle F&S,20
1/7/2018,FR480013,Seattle F&S,14
1/7/2018,FR480014,Seattle F&S,8
1/7/2018,FR480015,Seattle F&S,14
1/7/2018,FR480022,Seattle F&S,231
1/7/2018,FR482090,Seattle F&S,40
1/7/2018,FR482120,Seattle F&S,100
1/7/2018,FR482160,Seattle F&S,100
1/7/2018,FR482180,Seattle F&S,150
1/7/2018,FR483090,Seattle F&S,8
1/7/2018,FR483120,Seattle F&S,14
1/7/2018,FR483160,Seattle F&S,12
1/7/2018,FR483180,Seattle F&S,20
1/7/2018,FR484010,Seattle F&S,4
1/7/2018,FR484020,Seattle F&S,30
1/7/2018,H00578,Seattle F&S,26
1/7/2018,H00580,Seattle F&S,411
1/7/2018,H00582,Seattle F&S,426
1/7/2018,H00584,Seattle F&S,28
1/7/2018,H00594,Seattle F&S,4528
1/7/2018,H00596,Seattle F&S,831
1/7/2018,H00600,Seattle F&S,10
1/7/2018,H00601,Seattle F&S,80
1/7/2018,H00605,Seattle F&S,64
1/7/2018,H00610,Seattle F&S,8
1/7/2018,H00612,Seattle F&S,75
1/7/2018,H00617,Seattle F&S,100
1/7/2018,H00618,Seattle F&S,86
1/7/2018,H00620,Seattle F&S,83
1/7/2018,H00621,Seattle F&S,34
1/7/2018,H00631,Seattle F&S,191
1/7/2018,H00700,Seattle F&S,8
1/7/2018,H00704,Seattle F&S,5
1/7/2018,H00708,Seattle F&S,22
1/7/2018,H00710,Seattle F&S,33
1/7/2018,H00714,Seattle F&S,104
1/7/2018,H00736,Seattle F&S,10
1/7/2018,H00740,Seattle F&S,60
1/7/2018,H00800,Seattle F&S,47
1/7/2018,H49,Seattle F&S,69
1/7/2018,HC306F,Seattle F&S,4
1/7/2018,HC318F,Seattle F&S,14
1/7/2018,HC324F,Seattle F&S,18
1/7/2018,HC330F,Seattle F&S,8
1/7/2018,HC336P,Seattle F&S,1
1/7/2018,HC3OC,Seattle F&S,60
1/7/2018,HC418F,Seattle F&S,36
1/7/2018,HC424F,Seattle F&S,20
1/7/2018,HC430F,Seattle F&S,6
1/7/2018,HC436P,Seattle F&S,16
1/7/2018,HC4OC,Seattle F&S,72
1/7/2018,HC602F,Seattle F&S,4
1/7/2018,HC606F,Seattle F&S,4
1/7/2018,HC612F,Seattle F&S,8
1/7/2018,HC618F,Seattle F&S,12
1/7/2018,HC624F,Seattle F&S,40
1/7/2018,HC636P,Seattle F&S,81
1/7/2018,HC636UP,Seattle F&S,41
1/7/2018,HC6IC,Seattle F&S,8
1/7/2018,HC6OC,Seattle F&S,10
1/7/2018,HC902F,Seattle F&S,4
1/7/2018,HC906F,Seattle F&S,4
1/7/2018,HC912F,Seattle F&S,8
1/7/2018,HC918F,Seattle F&S,20
1/7/2018,HC924F,Seattle F&S,34
1/7/2018,HC930F,Seattle F&S,2
1/7/2018,HC936P,Seattle F&S,80
1/7/2018,HC9IC,Seattle F&S,8
1/7/2018,HC9OC,Seattle F&S,136
1/7/2018,HCCAJ,Seattle F&S,320
1/7/2018,HCCAL,Seattle F&S,270
1/7/2018,HCCLB,Seattle F&S,8
1/7/2018,HCCLM,Seattle F&S,40
1/7/2018,HCCM,Seattle F&S,2040
1/7/2018,HCNAF,Seattle F&S,800
1/7/2018,HCNS,Seattle F&S,36
1/7/2018,HCPSA1018,Seattle F&S,87
1/7/2018,HCPSH,Seattle F&S,102
1/7/2018,HCPSS,Seattle F&S,100
1/7/2018,HCSBGP,Seattle F&S,30
1/7/2018,HCTB,Seattle F&S,36
1/7/2018,HCTT38,Seattle F&S,384
1/7/2018,HCTT44,Seattle F&S,43
1/7/2018,HCW30,Seattle F&S,40
1/7/2018,HDRA25,Seattle F&S,451
1/7/2018,HDT100,Seattle F&S,8
1/7/2018,HDT110,Seattle F&S,278
1/7/2018,HDT115,Seattle F&S,61
1/7/2018,HDT120,Seattle F&S,24
1/7/2018,HDT121,Seattle F&S,38
1/7/2018,HDT140,Seattle F&S,1255
1/7/2018,HDT145,Seattle F&S,65
1/7/2018,HDT146,Seattle F&S,633
1/7/2018,HDT147,Seattle F&S,354
1/7/2018,HDT148,Seattle F&S,32
1/7/2018,HDT150,Seattle F&S,539
1/7/2018,HDT155,Seattle F&S,660
1/7/2018,HDT160,Seattle F&S,1857
1/7/2018,HDT165,Seattle F&S,1840
1/7/2018,HDT171,Seattle F&S,38
1/7/2018,HDT175,Seattle F&S,1170
1/7/2018,HDT180,Seattle F&S,592
1/7/2018,HDT185,Seattle F&S,1584
1/7/2018,HDT190,Seattle F&S,1460
1/7/2018,HDTM015,Seattle F&S,5
1/7/2018,HDWRA238,Seattle F&S,42
1/7/2018,K180001,Seattle F&S,12
1/7/2018,K222001,Seattle F&S,7
1/7/2018,K222002,Seattle F&S,340
1/7/2018,K222006,Seattle F&S,15
1/7/2018,K222010,Seattle F&S,184
1/7/2018,K222011,Seattle F&S,148
1/7/2018,K241201,Seattle F&S,376
1/7/2018,K241202,Seattle F&S,120
1/7/2018,K241210,Seattle F&S,100
1/7/2018,K870002,Seattle F&S,67
1/7/2018,K870144,Seattle F&S,1
1/7/2018,L11,Seattle F&S,2
1/7/2018,LK001000,Seattle F&S,1
1/7/2018,LK001048,Seattle F&S,11
1/7/2018,LK001064,Seattle F&S,9
1/7/2018,LK001076,Seattle F&S,30
1/7/2018,LK001090,Seattle F&S,44
1/7/2018,LK001095,Seattle F&S,1
1/7/2018,LK001097,Seattle F&S,6
1/7/2018,LK001098,Seattle F&S,26
1/7/2018,LK001099,Seattle F&S,15
1/7/2018,LK001102,Seattle F&S,2
1/7/2018,LK030064,Seattle F&S,3
1/7/2018,LK041200,Seattle F&S,1
1/7/2018,LK043600,Seattle F&S,1
