InventoryDate,ItemCode,Branch,InventoryQuantity
1/1/18,6693,Seattle F&S,337
1/1/18,6693,Tampa F&S,744
1/1/18,6693,Toronto F&S,4828
1/1/18,6693,USD Region Offices,4744
1/1/18,6694,Atlanta F&S,11657
1/1/18,6694,Baltimore F&S,4126
1/1/18,6694,Edmonton F&S,12289
1/1/18,6694,Fontana,8329
1/1/18,6694,Great Lakes CC,29438
1/1/18,6694,Houston F&S,30728
1/1/18,6694,Linden,408
1/1/18,6694,Sacramento Main,1552
1/1/18,6694,Seattle F&S,1322
1/1/18,6694,Tampa F&S,20279
1/1/18,6694,Toronto F&S,10838
1/1/18,6694,USD Region Offices,20277
1/1/18,6695,Atlanta F&S,12447
1/1/18,6695,Baltimore F&S,2342
1/1/18,6695,Edmonton F&S,12258
1/1/18,6695,Fontana,7647
1/1/18,6695,Great Lakes CC,39559
1/1/18,6695,Houston F&S,6023
1/1/18,6695,Linden,408
1/1/18,6695,Sacramento Main,1164
1/1/18,6695,Seattle F&S,1062
1/1/18,6695,Tampa F&S,20815
1/1/18,6695,Toronto F&S,17657
1/1/18,6695,USD Region Offices,22261
1/1/18,6696,Atlanta F&S,12606
1/1/18,6696,Baltimore F&S,3292
1/1/18,6696,Edmonton F&S,11889
1/1/18,6696,Fontana,27747
1/1/18,6696,Great Lakes CC,37034
1/1/18,6696,Houston F&S,33368
1/1/18,6696,Linden,408
1/1/18,6696,Sacramento Main,1318
1/1/18,6696,Seattle F&S,1468
1/1/18,6696,Tampa F&S,20527
1/1/18,6696,Toronto F&S,12350
1/1/18,6696,USD Region Offices,14394
1/1/18,6697,Atlanta F&S,1617
1/1/18,6697,Baltimore F&S,479
1/1/18,6697,Edmonton F&S,754
1/1/18,6697,Great Lakes CC,6819
1/1/18,6697,Houston F&S,4133
1/1/18,6697,Sacramento Main,178
1/1/18,6697,Seattle F&S,508
1/1/18,6697,Tampa F&S,4827
1/1/18,6697,Toronto F&S,10382
1/1/18,6697,USD Region Offices,8380
1/1/18,6698,Atlanta F&S,2435
1/1/18,6698,Baltimore F&S,1238
1/1/18,6698,Edmonton F&S,5210
1/1/18,6698,Great Lakes CC,6277
1/1/18,6698,Houston F&S,12533
1/1/18,6698,Sacramento Main,441
1/1/18,6698,Seattle F&S,168
1/1/18,6698,Tampa F&S,3360
1/1/18,6698,Toronto F&S,2306
1/1/18,6698,USD Region Offices,1141
1/1/18,6699,Atlanta F&S,749
1/1/18,6699,Baltimore F&S,111
1/1/18,6699,Edmonton F&S,528
1/1/18,6699,Fontana,40
1/1/18,6699,Great Lakes CC,1787
1/1/18,6699,Houston F&S,12518
1/1/18,6699,Sacramento Main,30
1/1/18,6699,Seattle F&S,879
1/1/18,6699,Tampa F&S,1238
1/1/18,6699,Toronto F&S,9448
1/1/18,6699,USD Region Offices,8596
1/1/18,6701,Atlanta F&S,5263
1/1/18,6701,Baltimore F&S,1351
1/1/18,6701,Edmonton F&S,3140
1/1/18,6701,Great Lakes CC,12030
1/1/18,6701,Houston F&S,7734
1/1/18,6701,Sacramento Main,422
1/1/18,6701,Seattle F&S,1293
1/1/18,6701,Tampa F&S,9494
1/1/18,6701,Toronto F&S,4767
1/1/18,6701,USD Region Offices,51558
1/1/18,6702,Atlanta F&S,737
1/1/18,6702,Baltimore F&S,192
1/1/18,6702,Edmonton F&S,411
1/1/18,6702,Great Lakes CC,2098
1/1/18,6702,Houston F&S,2472
1/1/18,6702,Sacramento Main,64
1/1/18,6702,Seattle F&S,403
1/1/18,6702,Tampa F&S,450
1/1/18,6702,Toronto F&S,3724
1/1/18,6702,USD Region Offices,12376
1/1/18,6717,Atlanta F&S,21
1/1/18,6717,Baltimore F&S,28
1/1/18,6717,Fontana,140
1/1/18,6717,Sacramento Main,6
1/1/18,6717,Seattle F&S,35
1/1/18,6717,Tampa F&S,1
1/1/18,6717,Toronto F&S,8
1/1/18,6728,Baltimore F&S,10
1/1/18,6728,Great Lakes CC,18
1/1/18,6728,Linden,88
1/1/18,6728,Tampa F&S,1
1/1/18,6761,Baltimore F&S,6
1/1/18,6761,Great Lakes CC,16
1/1/18,6761,Sacramento Main,54
1/1/18,6761,USD Region Offices,94
1/1/18,6801,Toronto F&S,7
1/1/18,6802,Edmonton F&S,385
1/1/18,6802,Toronto F&S,212
1/1/18,6803,Montreal F&S,50
1/1/18,6803,Toronto F&S,478
1/1/18,6804,Toronto F&S,422
1/1/18,6805,Toronto F&S,439
1/1/18,6806,Edmonton F&S,1
1/1/18,6806,Montreal F&S,13
1/1/18,6806,Toronto F&S,631
1/1/18,6807,Edmonton F&S,1
1/1/18,6807,Montreal F&S,13
1/1/18,6807,Toronto F&S,608
1/1/18,6811,Atlanta F&S,1240
1/1/18,6811,Baltimore F&S,769
1/1/18,6811,Edmonton F&S,200
1/1/18,6811,Fontana,245
1/1/18,6811,Great Lakes CC,2
1/1/18,6811,Houston F&S,1192
1/1/18,6811,Linden,207
1/1/18,6811,Montreal F&S,147
1/1/18,6811,Sacramento Main,3
1/1/18,6811,Seattle F&S,201
1/1/18,6811,Tampa F&S,3039
1/1/18,6811,Toronto F&S,4
1/1/18,6811,USD Region Offices,878
1/1/18,6811,Vancouver F&S,97
1/1/18,6821,Seattle F&S,15
1/1/18,6822,Seattle F&S,47
1/1/18,6824,Fontana,16
1/1/18,6824,Seattle F&S,134
1/1/18,6824,Tampa F&S,20
1/1/18,6824,USD Region Offices,278
1/1/18,6825,Fontana,6
1/1/18,6825,Seattle F&S,77
1/1/18,6826,Fontana,12
1/1/18,6826,Seattle F&S,74
1/1/18,6826,Tampa F&S,19
1/1/18,6826,USD Region Offices,346
1/1/18,6827,Fontana,152
1/1/18,6827,Seattle F&S,120
1/1/18,6827,Tampa F&S,132
1/1/18,6828,Fontana,22
1/1/18,6828,Seattle F&S,260
1/1/18,6828,Tampa F&S,47
1/1/18,6828,USD Region Offices,580
1/1/18,6829,Fontana,6
1/1/18,6829,Seattle F&S,102
1/1/18,6829,USD Region Offices,20
1/1/18,6830,Fontana,24
1/1/18,6830,Seattle F&S,114
1/1/18,6830,Tampa F&S,8
1/1/18,6830,USD Region Offices,284
1/1/18,6851,USD Region Offices,320
1/1/18,6852,Atlanta F&S,323
1/1/18,6852,Fontana,24
1/1/18,6852,Tampa F&S,242
1/1/18,6981,Atlanta F&S,1815
1/1/18,6981,Baltimore F&S,1632
1/1/18,6981,Edmonton F&S,263
1/1/18,6981,Houston F&S,780
1/1/18,6981,Seattle F&S,50
1/1/18,6981,Tampa F&S,5246
1/1/18,6981,Toronto F&S,554
1/1/18,7001,Edmonton F&S,15
1/1/18,7001,Fontana,59
1/1/18,7001,Montreal F&S,214
1/1/18,7001,Sacramento Main,3
1/1/18,7001,Seattle F&S,23
1/1/18,7001,Toronto F&S,110
1/1/18,7002,Atlanta F&S,24
1/1/18,7002,Edmonton F&S,14
1/1/18,7002,Fontana,9
1/1/18,7002,Montreal F&S,222
1/1/18,7002,Sacramento Main,5
1/1/18,7002,Seattle F&S,26
1/1/18,7002,Tampa F&S,39
1/1/18,7002,Toronto F&S,158
1/1/18,7005,Montreal F&S,19
1/1/18,7017,Atlanta F&S,25
1/1/18,7017,Fontana,152
1/1/18,7017,Houston F&S,94
1/1/18,7017,Montreal F&S,46
1/1/18,7017,Seattle F&S,26
1/1/18,7017,Tampa F&S,22
1/1/18,7017,Toronto F&S,114
1/1/18,7017,USD Region Offices,8
1/1/18,7019,Edmonton F&S,14
1/1/18,7019,Great Lakes CC,34
1/1/18,7019,Toronto F&S,110
1/1/18,7019,Vancouver F&S,2
1/1/18,7022,Atlanta F&S,24
1/1/18,7022,Edmonton F&S,125
1/1/18,7022,Fontana,7033
1/1/18,7022,Montreal F&S,300
1/1/18,7022,Toronto F&S,1922
1/1/18,7031,Atlanta F&S,83
1/1/18,7062,Sacramento Main,6
1/1/18,7071,Atlanta F&S,2474
1/1/18,7071,Baltimore F&S,2136
1/1/18,7071,Fontana,509
1/1/18,7071,Great Lakes CC,562
1/1/18,7071,Houston F&S,794
1/1/18,7071,Sacramento Main,503
1/1/18,7071,Seattle F&S,1620
1/1/18,7071,Tampa F&S,2659
1/1/18,7071,Toronto F&S,10876
1/1/18,7071,USD Region Offices,306
1/1/18,7071,Vancouver F&S,698
1/1/18,7101,Atlanta F&S,131
1/1/18,7101,Tampa F&S,88
1/1/18,7111,Atlanta F&S,65
1/1/18,7111,Edmonton F&S,68
1/1/18,7111,Houston F&S,6
1/1/18,7111,Seattle F&S,22
1/1/18,7111,Tampa F&S,71
1/1/18,7111,USD Region Offices,58
1/1/18,7121,Baltimore F&S,86
1/1/18,7121,Houston F&S,228
1/1/18,7121,Tampa F&S,99
1/1/18,7142,Atlanta F&S,429
1/1/18,7142,Baltimore F&S,805
1/1/18,7142,Edmonton F&S,58
1/1/18,7142,Fontana,290
1/1/18,7142,Great Lakes CC,535
1/1/18,7142,Houston F&S,1597
1/1/18,7142,Linden,919
1/1/18,7142,Sacramento Main,475
1/1/18,7142,Seattle F&S,175
1/1/18,7142,Tampa F&S,1212
1/1/18,7142,Toronto F&S,256
1/1/18,7142,USD Region Offices,10
1/1/18,7145,Fontana,1819
1/1/18,7149,Edmonton F&S,12
1/1/18,7149,Fontana,949
1/1/18,7149,Houston F&S,20
1/1/18,7149,Montreal F&S,1
1/1/18,7149,Sacramento Main,7
1/1/18,7149,Seattle F&S,23
1/1/18,7149,Tampa F&S,18
1/1/18,7149,Toronto F&S,228
1/1/18,7149,USD Region Offices,18
1/1/18,7187,Atlanta F&S,20
1/1/18,7187,Fontana,204
1/1/18,7187,Tampa F&S,52
1/1/18,7187,Toronto F&S,178
1/1/18,7187,USD Region Offices,20
1/1/18,7212,Toronto F&S,7
1/1/18,7272,Baltimore F&S,1512
1/1/18,7371,Seattle F&S,23
1/1/18,7372,Seattle F&S,9
1/1/18,7391,Seattle F&S,11
1/1/18,7392,Fontana,2
1/1/18,7392,Seattle F&S,9
1/1/18,7431,Edmonton F&S,14
1/1/18,7431,Fontana,416
1/1/18,7431,Houston F&S,108
1/1/18,7431,Sacramento Main,7
1/1/18,7431,Seattle F&S,161
1/1/18,7431,Tampa F&S,107
1/1/18,7431,Toronto F&S,4
1/1/18,7433,Baltimore F&S,23
1/1/18,7436,Atlanta F&S,1074
1/1/18,7436,Baltimore F&S,1405
1/1/18,7436,Edmonton F&S,5970
1/1/18,7436,Fontana,12457
1/1/18,7436,Great Lakes CC,4730
1/1/18,7436,Houston F&S,1337
1/1/18,7436,Linden,100
1/1/18,7436,Montreal F&S,4102
1/1/18,7436,Sacramento Main,2079
1/1/18,7436,Seattle F&S,22496
1/1/18,7436,Tampa F&S,17580
1/1/18,7436,Toronto F&S,972
1/1/18,7436,USD Region Offices,498
1/1/18,7436,Vancouver F&S,4725
1/1/18,7437,Edmonton F&S,96
1/1/18,7437,Seattle F&S,11
1/1/18,7437,Toronto F&S,8
1/1/18,7437,USD Region Offices,476
1/1/18,7438,Baltimore F&S,590
1/1/18,7438,Edmonton F&S,122
1/1/18,7438,Houston F&S,164
1/1/18,7438,Montreal F&S,696
1/1/18,7438,Seattle F&S,9
1/1/18,7438,Toronto F&S,347
1/1/18,7438,USD Region Offices,68
1/1/18,7471,Toronto F&S,6
1/1/18,7511,Atlanta F&S,981
1/1/18,7511,Baltimore F&S,273
1/1/18,7511,Great Lakes CC,1999
1/1/18,7511,Houston F&S,560
1/1/18,7511,Sacramento Main,165
1/1/18,7511,Seattle F&S,1100
1/1/18,7511,Tampa F&S,2453
1/1/18,7511,Toronto F&S,304
1/1/18,7511,USD Region Offices,1216
1/1/18,7512,Atlanta F&S,616
1/1/18,7512,Baltimore F&S,274
1/1/18,7512,Edmonton F&S,370
1/1/18,7512,Great Lakes CC,1441
1/1/18,7512,Houston F&S,986
1/1/18,7512,Sacramento Main,40
1/1/18,7512,Tampa F&S,561
1/1/18,7512,Toronto F&S,28
1/1/18,7512,USD Region Offices,5728
1/1/18,7521,USD Region Offices,6
1/1/18,7531,Great Lakes CC,3
1/1/18,7531,Seattle F&S,67
1/1/18,7541,Atlanta F&S,4432
1/1/18,7541,Baltimore F&S,1310
1/1/18,7541,Edmonton F&S,2194
1/1/18,7541,Fontana,845
1/1/18,7541,Great Lakes CC,473
1/1/18,7541,Houston F&S,4956
1/1/18,7541,Montreal F&S,109
1/1/18,7541,Sacramento Main,3265
1/1/18,7541,Seattle F&S,7225
1/1/18,7541,Tampa F&S,9893
1/1/18,7541,Toronto F&S,1
1/1/18,7541,USD Region Offices,668
1/1/18,7541,Vancouver F&S,5154
1/1/18,7551,Atlanta F&S,1292
1/1/18,7551,Baltimore F&S,4451
1/1/18,7551,Edmonton F&S,2004
1/1/18,7551,Fontana,6032
1/1/18,7551,Great Lakes CC,1532
1/1/18,7551,Houston F&S,966
1/1/18,7551,Linden,366
1/1/18,7551,Montreal F&S,2753
1/1/18,7551,Sacramento Main,1704
1/1/18,7551,Seattle F&S,9749
1/1/18,7551,Tampa F&S,1746
1/1/18,7551,Toronto F&S,3491
1/1/18,7551,USD Region Offices,381
1/1/18,7551,Vancouver F&S,1383
1/1/18,7562,Atlanta F&S,32
1/1/18,7562,Fontana,71
1/1/18,7562,Montreal F&S,81
1/1/18,7562,Sacramento Main,72
1/1/18,7562,Seattle F&S,15
1/1/18,7562,Tampa F&S,66
1/1/18,7562,Toronto F&S,402
1/1/18,7592,Fontana,4
1/1/18,7592,Toronto F&S,204
1/1/18,7593,Toronto F&S,96
1/1/18,7601,Baltimore F&S,296
1/1/18,7601,Edmonton F&S,25
1/1/18,7601,Fontana,44
1/1/18,7601,Houston F&S,565
1/1/18,7601,Seattle F&S,41
1/1/18,7601,Tampa F&S,756
1/1/18,7601,Toronto F&S,244
1/1/18,7601,USD Region Offices,28
1/1/18,7671,Baltimore F&S,12
1/1/18,7671,Edmonton F&S,15
1/1/18,7671,Fontana,6
1/1/18,7671,Houston F&S,12
1/1/18,7671,Seattle F&S,6
1/1/18,7671,Tampa F&S,8
1/1/18,7671,USD Region Offices,10
1/1/18,7671,Vancouver F&S,4
1/1/18,7762,Baltimore F&S,1
1/1/18,7762,Fontana,14
1/1/18,7762,Sacramento Main,19
1/1/18,7762,Seattle F&S,12
1/1/18,7762,Tampa F&S,2
1/1/18,7801,Atlanta F&S,86
1/1/18,7801,Houston F&S,186
1/1/18,7813,Toronto F&S,45
1/1/18,7821,Baltimore F&S,22
1/1/18,7821,Edmonton F&S,2
1/1/18,7821,Houston F&S,12
1/1/18,7821,Toronto F&S,2
1/1/18,7821,USD Region Offices,2550
1/1/18,7831,Toronto F&S,96
1/1/18,7851,Edmonton F&S,2937
1/1/18,7851,Fontana,1490
1/1/18,7851,Linden,105
1/1/18,7851,Sacramento Main,6
1/1/18,7851,Seattle F&S,12482
1/1/18,7851,Toronto F&S,62
1/1/18,7851,USD Region Offices,10176
1/1/18,7851,Vancouver F&S,2537
1/1/18,7853,Edmonton F&S,366
1/1/18,7853,Fontana,271
1/1/18,7853,Houston F&S,452
1/1/18,7853,Linden,29
1/1/18,7853,Sacramento Main,28
1/1/18,7853,Seattle F&S,763
1/1/18,7853,Toronto F&S,12
1/1/18,7853,USD Region Offices,102
1/1/18,7853,Vancouver F&S,46
1/1/18,7855,Baltimore F&S,2
1/1/18,7855,Edmonton F&S,948
1/1/18,7855,Fontana,1322
1/1/18,7855,Houston F&S,1119
1/1/18,7855,Linden,27
1/1/18,7855,Sacramento Main,86
1/1/18,7855,Seattle F&S,1526
1/1/18,7855,Toronto F&S,4
1/1/18,7855,USD Region Offices,2
1/1/18,7855,Vancouver F&S,1075
1/1/18,7857,Baltimore F&S,1
1/1/18,7857,Edmonton F&S,851
1/1/18,7857,Fontana,2959
1/1/18,7857,Houston F&S,758
1/1/18,7857,Linden,11
1/1/18,7857,Sacramento Main,175
1/1/18,7857,Seattle F&S,3257
1/1/18,7857,Toronto F&S,26
1/1/18,7857,Vancouver F&S,224
1/1/18,7863,Edmonton F&S,1716
1/1/18,7863,Fontana,130
1/1/18,7863,Linden,34
1/1/18,7863,Sacramento Main,70
1/1/18,7863,Seattle F&S,3303
1/1/18,7863,Toronto F&S,24
1/1/18,7863,USD Region Offices,3998
1/1/18,7863,Vancouver F&S,691
1/1/18,7864,USD Region Offices,442
1/1/18,7865,Atlanta F&S,10
1/1/18,7865,Edmonton F&S,3630
1/1/18,7865,Fontana,6013
1/1/18,7865,Houston F&S,3805
1/1/18,7865,Linden,2718
1/1/18,7865,Sacramento Main,2202
1/1/18,7865,Seattle F&S,9294
1/1/18,7865,Toronto F&S,32
1/1/18,7865,USD Region Offices,3388
1/1/18,7865,Vancouver F&S,2011
1/1/18,7867,Edmonton F&S,51
1/1/18,7867,Fontana,58
1/1/18,7867,Houston F&S,91
1/1/18,7867,Sacramento Main,258
1/1/18,7867,Seattle F&S,1317
1/1/18,7867,Toronto F&S,46
1/1/18,7867,USD Region Offices,66
1/1/18,7867,Vancouver F&S,201
1/1/18,7868,Edmonton F&S,149
1/1/18,7868,Fontana,544
1/1/18,7868,Houston F&S,453
1/1/18,7868,Sacramento Main,587
1/1/18,7868,Seattle F&S,1240
1/1/18,7868,Toronto F&S,106
1/1/18,7868,Vancouver F&S,20
1/1/18,7931,Houston F&S,1
1/1/18,7931,Seattle F&S,2
1/1/18,7931,Tampa F&S,2
1/1/18,7931,Toronto F&S,1
1/1/18,7951,Fontana,1400
1/1/18,7951,Great Lakes CC,9782
1/1/18,7951,Houston F&S,2516
1/1/18,7951,Sacramento Main,72
1/1/18,7951,Seattle F&S,145
1/1/18,7951,Tampa F&S,1650
1/1/18,7951,Toronto F&S,7120
1/1/18,7956,Toronto F&S,6
1/1/18,7961,Baltimore F&S,6
1/1/18,7961,Fontana,10
1/1/18,7961,Seattle F&S,2
1/1/18,7961,Toronto F&S,1
1/1/18,7961,USD Region Offices,14
1/1/18,7962,Seattle F&S,3
1/1/18,7964,Seattle F&S,5
1/1/18,7991,Fontana,21
1/1/18,7991,Tampa F&S,26
1/1/18,8003,Toronto F&S,4
1/1/18,8071,Edmonton F&S,566
1/1/18,8071,Fontana,922
1/1/18,8071,Houston F&S,208
1/1/18,8071,Linden,44
1/1/18,8071,Sacramento Main,6
1/1/18,8071,Seattle F&S,1777
1/1/18,8071,Toronto F&S,6
1/1/18,8071,Vancouver F&S,441
1/1/18,8072,Edmonton F&S,178
1/1/18,8072,Fontana,241
1/1/18,8072,Houston F&S,298
1/1/18,8072,Linden,24
1/1/18,8072,Seattle F&S,277
1/1/18,8072,Vancouver F&S,53
1/1/18,8073,Edmonton F&S,735
1/1/18,8073,Fontana,477
1/1/18,8073,Houston F&S,406
1/1/18,8073,Linden,169
1/1/18,8073,Seattle F&S,608
1/1/18,8073,Toronto F&S,2
1/1/18,8073,Vancouver F&S,205
1/1/18,8074,Edmonton F&S,350
1/1/18,8074,Fontana,745
1/1/18,8074,Houston F&S,202
1/1/18,8074,Linden,123
1/1/18,8074,Sacramento Main,3
1/1/18,8074,Seattle F&S,794
1/1/18,8074,Toronto F&S,8
1/1/18,8074,Vancouver F&S,100
1/1/18,8082,Linden,28
1/1/18,8083,Edmonton F&S,415
1/1/18,8083,Fontana,1721
1/1/18,8083,Linden,56
1/1/18,8083,Seattle F&S,599
1/1/18,8083,Vancouver F&S,108
1/1/18,8101,Edmonton F&S,74
1/1/18,8101,Fontana,5884
1/1/18,8101,Houston F&S,289
1/1/18,8101,Sacramento Main,260
1/1/18,8101,Seattle F&S,4102
1/1/18,8101,Toronto F&S,38
1/1/18,8101,USD Region Offices,5180
1/1/18,8102,Edmonton F&S,465
1/1/18,8102,Linden,112
1/1/18,8102,Seattle F&S,269
1/1/18,8102,USD Region Offices,536
1/1/18,8103,Houston F&S,814
1/1/18,8103,Linden,128
1/1/18,8103,Sacramento Main,17
1/1/18,8103,Seattle F&S,1913
1/1/18,8103,USD Region Offices,2286
1/1/18,8141,Fontana,76
1/1/18,8141,Seattle F&S,160
1/1/18,8141,USD Region Offices,76
1/1/18,8141,Vancouver F&S,20
1/1/18,8142,Edmonton F&S,50
1/1/18,8142,Fontana,48
1/1/18,8142,Seattle F&S,195
1/1/18,8142,USD Region Offices,176
1/1/18,8144,Fontana,120
1/1/18,8144,Seattle F&S,888
1/1/18,8144,USD Region Offices,6
1/1/18,8144,Vancouver F&S,20
1/1/18,8145,Edmonton F&S,130
1/1/18,8145,Fontana,65
1/1/18,8145,Seattle F&S,384
1/1/18,8161,Atlanta F&S,6232
1/1/18,8161,Baltimore F&S,1144
1/1/18,8161,Fontana,1648
1/1/18,8161,Great Lakes CC,1663
1/1/18,8161,Houston F&S,500
1/1/18,8161,Montreal F&S,5769
1/1/18,8161,Sacramento Main,1404
1/1/18,8161,Seattle F&S,3615
1/1/18,8161,Tampa F&S,3864
1/1/18,8161,Toronto F&S,18120
1/1/18,8161,USD Region Offices,12081
1/1/18,8161,Vancouver F&S,403
1/1/18,8162,Atlanta F&S,398
1/1/18,8162,Baltimore F&S,341
1/1/18,8162,Great Lakes CC,563
1/1/18,8162,Houston F&S,394
1/1/18,8162,Sacramento Main,12
1/1/18,8162,Seattle F&S,234
1/1/18,8162,Tampa F&S,322
1/1/18,8162,USD Region Offices,6
1/1/18,8164,Baltimore F&S,2427
1/1/18,8164,Great Lakes CC,482
1/1/18,8164,Houston F&S,400
1/1/18,8164,Tampa F&S,1131
1/1/18,8164,Toronto F&S,36
1/1/18,8165,Baltimore F&S,1007
1/1/18,8165,Great Lakes CC,482
1/1/18,8165,Houston F&S,200
1/1/18,8165,Tampa F&S,1135
1/1/18,8165,Toronto F&S,36
1/1/18,8166,Atlanta F&S,3539
1/1/18,8166,Edmonton F&S,1242
1/1/18,8166,Fontana,48
1/1/18,8166,Great Lakes CC,7163
1/1/18,8166,Houston F&S,9640
1/1/18,8166,Sacramento Main,56
1/1/18,8166,Seattle F&S,909
1/1/18,8166,Tampa F&S,1489
1/1/18,8166,USD Region Offices,37792
1/1/18,8166,Vancouver F&S,87
1/1/18,8201,Great Lakes CC,8
1/1/18,8201,Houston F&S,56
1/1/18,8201,Tampa F&S,8
1/1/18,8201,Toronto F&S,54
1/1/18,8201,USD Region Offices,60
1/1/18,8202,Great Lakes CC,1
1/1/18,8202,Houston F&S,2
1/1/18,8202,Toronto F&S,37
1/1/18,8203,Baltimore F&S,15
1/1/18,8203,Edmonton F&S,182
1/1/18,8203,Great Lakes CC,46
1/1/18,8203,Houston F&S,296
1/1/18,8203,Linden,2
1/1/18,8203,Tampa F&S,38
1/1/18,8203,Toronto F&S,209
1/1/18,8203,USD Region Offices,148
1/1/18,8204,Atlanta F&S,6
1/1/18,8204,Baltimore F&S,8
1/1/18,8204,Edmonton F&S,177
1/1/18,8204,Great Lakes CC,16
1/1/18,8204,Houston F&S,312
1/1/18,8204,Linden,2
1/1/18,8204,Toronto F&S,282
1/1/18,8204,USD Region Offices,448
1/1/18,8211,Atlanta F&S,57
1/1/18,8211,Edmonton F&S,32
1/1/18,8211,Great Lakes CC,27
1/1/18,8211,Houston F&S,200
1/1/18,8211,Tampa F&S,17
1/1/18,8211,Toronto F&S,16
1/1/18,8211,USD Region Offices,440
1/1/18,8211,Vancouver F&S,4
1/1/18,8212,Great Lakes CC,6
1/1/18,8212,Houston F&S,22
1/1/18,8212,Tampa F&S,10
1/1/18,8221,Baltimore F&S,7
1/1/18,8221,Edmonton F&S,372
1/1/18,8221,Great Lakes CC,95
1/1/18,8221,Houston F&S,1244
1/1/18,8221,Tampa F&S,84
1/1/18,8221,Toronto F&S,592
1/1/18,8221,USD Region Offices,670
1/1/18,8222,Baltimore F&S,31
1/1/18,8222,Edmonton F&S,510
1/1/18,8222,Great Lakes CC,480
1/1/18,8222,Houston F&S,846
1/1/18,8222,Tampa F&S,40
1/1/18,8222,Toronto F&S,501
1/1/18,8222,USD Region Offices,126
1/1/18,8242,Baltimore F&S,18
1/1/18,8242,Edmonton F&S,200
1/1/18,8242,Houston F&S,70
1/1/18,8243,Edmonton F&S,157
1/1/18,8243,Great Lakes CC,36
1/1/18,8243,Houston F&S,62
1/1/18,8243,Montreal F&S,1
1/1/18,8243,Toronto F&S,49
1/1/18,8243,USD Region Offices,92
1/1/18,8331,Baltimore F&S,12
1/1/18,8331,Edmonton F&S,564
1/1/18,8331,Great Lakes CC,160
1/1/18,8331,Houston F&S,870
1/1/18,8331,Tampa F&S,27
1/1/18,8331,Toronto F&S,256
1/1/18,8331,USD Region Offices,868
1/1/18,8361,Fontana,12225
1/1/18,8361,Houston F&S,12769
1/1/18,8361,Sacramento Main,516
1/1/18,8361,Seattle F&S,5413
1/1/18,8361,Toronto F&S,60
1/1/18,8361,USD Region Offices,292
1/1/18,8371,Atlanta F&S,12
1/1/18,8371,Great Lakes CC,22
1/1/18,8371,Houston F&S,65
1/1/18,8371,Toronto F&S,38
1/1/18,8384,Edmonton F&S,19
1/1/18,8384,Fontana,4
1/1/18,8384,Seattle F&S,675
1/1/18,8384,USD Region Offices,2102
1/1/18,8385,Edmonton F&S,272
1/1/18,8385,Houston F&S,746
1/1/18,8385,Linden,100
1/1/18,8385,Sacramento Main,156
1/1/18,8385,Seattle F&S,298
1/1/18,8385,USD Region Offices,584
1/1/18,8431,Atlanta F&S,794
1/1/18,8431,Tampa F&S,73
1/1/18,8431,Toronto F&S,132
1/1/18,8451,Great Lakes CC,1
1/1/18,8453,Toronto F&S,6
1/1/18,8463,Atlanta F&S,29
1/1/18,8471,Fontana,5051
1/1/18,8471,Houston F&S,3532
1/1/18,8471,Sacramento Main,115
1/1/18,8471,Seattle F&S,4514
1/1/18,8471,Toronto F&S,16
1/1/18,8471,USD Region Offices,22
1/1/18,8491,Baltimore F&S,20
1/1/18,8491,Great Lakes CC,171
1/1/18,8491,USD Region Offices,100
1/1/18,8491,Vancouver F&S,1
1/1/18,8492,Atlanta F&S,256
1/1/18,8492,Edmonton F&S,2
1/1/18,8492,Fontana,108
1/1/18,8492,Great Lakes CC,723
1/1/18,8492,Houston F&S,116
1/1/18,8492,Sacramento Main,166
1/1/18,8492,Seattle F&S,4
1/1/18,8492,Tampa F&S,134
1/1/18,8492,Toronto F&S,314
1/1/18,8492,USD Region Offices,1040
1/1/18,8493,Great Lakes CC,52
1/1/18,8493,Houston F&S,20
1/1/18,8493,Toronto F&S,236
1/1/18,8493,USD Region Offices,204
1/1/18,8495,Houston F&S,32
1/1/18,8495,Toronto F&S,18
1/1/18,8496,Great Lakes CC,77
1/1/18,8496,Houston F&S,106
1/1/18,8496,Tampa F&S,74
1/1/18,8496,Toronto F&S,66
1/1/18,8497,Baltimore F&S,44
1/1/18,8497,Edmonton F&S,49
1/1/18,8497,Great Lakes CC,139
1/1/18,8497,Houston F&S,94
1/1/18,8497,Seattle F&S,2
1/1/18,8497,Tampa F&S,2
1/1/18,8497,Toronto F&S,59
1/1/18,8497,USD Region Offices,2
1/1/18,8498,Atlanta F&S,18
1/1/18,8498,Great Lakes CC,1
1/1/18,8498,Houston F&S,24
1/1/18,8498,Toronto F&S,44
1/1/18,8499,Great Lakes CC,11
1/1/18,8499,Houston F&S,48
1/1/18,8499,Toronto F&S,68
1/1/18,8499,USD Region Offices,6
1/1/18,8511,Fontana,409
1/1/18,8511,Houston F&S,212
1/1/18,8511,Sacramento Main,164
1/1/18,8511,Seattle F&S,5
1/1/18,8511,Tampa F&S,252
1/1/18,8511,Toronto F&S,6
1/1/18,8521,Seattle F&S,783
1/1/18,8521,USD Region Offices,6000
1/1/18,8522,Seattle F&S,879
1/1/18,8522,USD Region Offices,6000
1/1/18,8606,Toronto F&S,2
1/1/18,8641,Fontana,33
1/1/18,8641,Toronto F&S,21
1/1/18,8661,Fontana,324
1/1/18,8661,Sacramento Main,549
1/1/18,8661,Seattle F&S,71
